Time,Input,Liquid_levels,Feedback,Valve_Positions
2.1023e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1024e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1025e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1026e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1027e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1029e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.103e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1031e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1032e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1033e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1034e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1036e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1037e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1038e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1039e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.104e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1042e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1043e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1044e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1045e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1046e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1048e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1049e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.105e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1051e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1052e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1053e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1055e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1056e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1057e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1058e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.106e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1061e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1062e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1063e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1064e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1065e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1067e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1068e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1069e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.107e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1071e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1073e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1074e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1075e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1076e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1077e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1078e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.108e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.108e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1082e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1083e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1084e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1086e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1086e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1088e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1089e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.109e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1091e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1092e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1093e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1095e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1096e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1097e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1098e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1099e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1101e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1102e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1103e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1104e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1105e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1106e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1108e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1109e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.111e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1111e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1113e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1114e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1115e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1116e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1117e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1118e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.112e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1121e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1122e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1123e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1124e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1126e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1127e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1128e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1129e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.113e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1132e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1133e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1134e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1135e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1136e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1137e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1139e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.114e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1141e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1142e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1143e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1144e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1145e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1147e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1148e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1149e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.115e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1151e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1152e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1154e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1155e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1156e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1157e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1158e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.116e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1161e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1162e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1163e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1164e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1166e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1167e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1168e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1169e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.117e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1171e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1173e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1174e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1175e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1176e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1177e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1179e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.118e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1181e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1182e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1183e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1185e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1186e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1187e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1188e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1189e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1191e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1192e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1193e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1194e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1195e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1196e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1197e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1198e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.12e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1201e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1202e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1203e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1204e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1205e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1207e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1208e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1209e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.121e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1211e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1213e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1214e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1215e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1216e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1217e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1219e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.122e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1221e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1222e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1223e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1225e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1226e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1227e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1228e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1229e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.123e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1232e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1233e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1234e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1235e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1236e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1238e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1239e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.124e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1241e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1242e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1244e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1245e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1246e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1247e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1248e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1249e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.125e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1251e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1253e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1254e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1255e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1256e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1257e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1259e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.126e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1261e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1262e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1263e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1264e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1266e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1267e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1268e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1269e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.127e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1272e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1273e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1274e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1275e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1276e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1278e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1279e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.128e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1281e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1282e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1283e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1285e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1286e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1287e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1288e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.129e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1291e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1292e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1293e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1294e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1295e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1297e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1298e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1299e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.13e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1301e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1303e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1304e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1305e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1306e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1307e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1308e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.131e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1311e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1312e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1313e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1314e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1316e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1316e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1318e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1319e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.132e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1321e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1322e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1323e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1325e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1326e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1327e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1328e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1329e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1331e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1332e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1333e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1334e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1335e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1336e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1338e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1339e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.134e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1341e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1343e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1344e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1345e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1346e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1347e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1348e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.135e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1351e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1352e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1353e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1354e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1356e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1357e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1358e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1359e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.136e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1362e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1363e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1364e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1365e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1366e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1367e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1369e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.137e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1371e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1372e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1373e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1374e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1375e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1377e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1378e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1379e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.138e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1381e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1382e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1384e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1385e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1386e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1387e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1388e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.139e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1391e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1392e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1393e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1394e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1396e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1397e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1398e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1399e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.14e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1401e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1403e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1404e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1405e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1406e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1407e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1409e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.141e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1411e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1412e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1413e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1415e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1416e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1417e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1418e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1419e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1421e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1422e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1423e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1424e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1425e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1426e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1427e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1428e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.143e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1431e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1432e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1433e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1434e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1435e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1437e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1438e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1439e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.144e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1441e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1443e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1444e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1445e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1446e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1447e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1449e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.145e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1451e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1452e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1453e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1455e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1456e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1457e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1458e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1459e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.146e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1462e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.1463e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1464e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1465e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1466e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1468e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1469e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.147e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1471e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.1472e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1474e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1475e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1476e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
2.1477e+05 sec,1.04,1.040005804,-5.80E-06,52.29195018
2.1478e+05 sec,1.04,1.040008767,-8.77E-06,52.29149592
2.1479e+05 sec,1.04,1.040029847,-2.98E-05,52.28826414
2.148e+05 sec,1.04,1.040013658,-1.37E-05,52.29074598
2.1481e+05 sec,1.04,1.04000625,-6.25E-06,52.2918817
2.1483e+05 sec,1.04,1.04000894,-8.94E-06,52.29146934
2.1484e+05 sec,1.04,1.04002797,-2.80E-05,52.28855192
2.1485e+05 sec,1.04,1.04004823,-4.82E-05,52.28544583
2.1486e+05 sec,1.04,1.040023693,-2.37E-05,52.28920765
2.1487e+05 sec,1.04,1.040008024,-8.02E-06,52.29160977
2.1489e+05 sec,1.04,1.040006208,-6.21E-06,52.29188812
2.149e+05 sec,1.04,1.040015778,-1.58E-05,52.29042103
2.1491e+05 sec,1.04,1.040044826,-4.48E-05,52.28596781
2.1492e+05 sec,1.04,1.040039093,-3.91E-05,52.28684662
2.1493e+05 sec,1.04,1.040013142,-1.31E-05,52.29082515
